#timeI (float32)[1],integ_ch0 (float32)[1],integ_ch1 (float32)[1],integ_ch2 (float32)[1],integ_ch3 (float32)[1],integ_ch4 (float32)[1],integ_ch5 (float32)[1],integ_ch6 (float32)[1],integ_ch7 (float32)[1],integ_ch8 (float32)[1],integ_ch9 (float32)[1],integ_ch10 (float32)[1],integ_ch11 (float32)[1],integ_ch12 (float32)[1],integ_ch13 (float32)[1],integ_ch14 (float32)[1],integ_ch15 (float32)[1],rogowski_ch (float32)[1]
-0.00100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.52657294,32.04758072,-1.93439901,4.78704309,0.00000000
-0.00089998,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.52657294,32.04758072,-1.93439901,4.79085684,0.00000000
-0.00079996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.52657294,32.04758072,-1.93439901,4.79085684,0.00000000
-0.00069994,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.53038812,32.04758072,-1.93058503,4.78704309,0.00000000
-0.00059992,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.52657294,32.04758072,-1.93058503,4.79085684,0.00000000
-0.00049990,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.53038812,32.04758072,-1.93058503,4.79085684,0.00000000
-0.00039988,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.52275896,32.04376984,-1.93821394,4.78322792,0.00000000
-0.00029986,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.52275896,32.04758072,-1.93821394,4.78322792,0.00000000
-0.00019984,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,3.51894403,32.04758072,-1.93821394,4.77941322,0.01098658
-0.00009983,0.00000017,-0.00000004,0.00000013,-0.00000016,0.00000007,0.00000008,-0.00000009,-0.00000006,0.00000002,-0.00000002,0.00000020,-0.00000009,3.52657294,32.04758072,-1.93439901,4.78704309,-3.59711599
0.00000019,0.00000024,-0.00000006,0.00000020,-0.00000023,0.00000011,0.00000012,-0.00000012,-0.00000009,0.00000004,-0.00000003,0.00000030,-0.00000013,3.52657294,32.04758072,-1.93058503,4.78704309,-5.28767395
0.00010021,0.00000029,-0.00000008,0.00000018,-0.00000022,0.00000011,0.00000014,-0.00000014,-0.00000010,-0.00000004,-0.00000005,0.00000027,-0.00000010,3.46935296,32.02088165,-1.99161994,4.70311880,-3.94501996
